date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:13:41	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:%222354a-62fcd5ab-d1878aa4e7f20647;gz%22	https://asbreukagribv.com/skin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	./asbreukagribv-site/asbreukagribv.com/skin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://asbreukagribv.com/skin/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min%ef%b9%96ver=5.15.3.css)
13:13:43	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-62fcd5ab-b4379ffc4cd44f90;;;%22	https://asbreukagribv.com/skin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	./asbreukagribv-site/asbreukagribv.com/skin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://asbreukagribv.com/skin/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min%ef%b9%96ver=5.15.3.css)
13:13:44	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-62fcd5ab-c4fa894dd2a493c7;;;%22	https://asbreukagribv.com/skin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	./asbreukagribv-site/asbreukagribv.com/skin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://asbreukagribv.com/skin/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min%ef%b9%96ver=5.15.3.css)
13:13:46	101652/101652	---M--	200	added ('OK')	application/x-font-woff	etag:%2218d14-62fcd5ab-7e05fc73a66916ad;;;%22	https://asbreukagribv.com/skin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	./asbreukagribv-site/asbreukagribv.com/skin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://asbreukagribv.com/skin/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min%ef%b9%96ver=5.15.3.css)
13:13:51	202744/202744	---M--	200	added ('OK')	application/x-font-ttf	etag:%22317f8-62fcd5ab-691c3a5b32b59250;;;%22	https://asbreukagribv.com/skin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	./asbreukagribv-site/asbreukagribv.com/skin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://asbreukagribv.com/skin/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min%ef%b9%96ver=5.15.3.css)
13:13:52	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e05cf-62fcd5ab-beee14a846d01f95;gz%22	https://asbreukagribv.com/skin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	./asbreukagribv-site/asbreukagribv.com/skin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://asbreukagribv.com/skin/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min%ef%b9%96ver=5.15.3.css)
13:13:53	8802/8802	---M--	200	added ('OK')	image/png	etag:%222262-6278d8c0-5b8ba286e5b4e1c5;;;%22	https://asbreukagribv.com/skin/wp-content/uploads/2022/05/map-pattern.png	./asbreukagribv-site/asbreukagribv.com/skin/wp-content/uploads/2022/05/map-pattern.png	(from https://asbreukagribv.com/skin/wp-content/uploads/elementor/css/post-1724%ef%b9%96ver=1660737059.css)
13:13:53	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-62fcd5ab-ee13a5b204bf5b84;;;%22	https://asbreukagribv.com/skin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900%ef%b9%96.eot	./asbreukagribv-site/asbreukagribv.com/skin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900%ef%b9%96.eot	(from https://asbreukagribv.com/skin/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min%ef%b9%96ver=5.15.3.css)
13:13:54	162793/162793	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:13:53%20GMT	https://asbreukagribv.com/category/grains-rice	./asbreukagribv-site/asbreukagribv.com/category/grains-rice.html	(from https://asbreukagribv.com/category-with-products)
13:13:55	162830/162830	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:13:54%20GMT	https://asbreukagribv.com/category/edible-seeds-nuts	./asbreukagribv-site/asbreukagribv.com/category/edible-seeds-nuts.html	(from https://asbreukagribv.com/category-with-products)
13:13:56	162800/162800	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:13:55%20GMT	https://asbreukagribv.com/category/sprouting-seeds	./asbreukagribv-site/asbreukagribv.com/category/sprouting-seeds.html	(from https://asbreukagribv.com/category-with-products)
13:13:57	166968/166968	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:13:56%20GMT	https://asbreukagribv.com/category/pulses	./asbreukagribv-site/asbreukagribv.com/category/pulses.html	(from https://asbreukagribv.com/category-with-products)
13:13:58	162764/162764	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:13:57%20GMT	https://asbreukagribv.com/category/bird-feed	./asbreukagribv-site/asbreukagribv.com/category/bird-feed.html	(from https://asbreukagribv.com/category-with-products)
13:13:59	162678/162678	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:13:58%20GMT	https://asbreukagribv.com/category/others-assorted	./asbreukagribv-site/asbreukagribv.com/category/others-assorted.html	(from https://asbreukagribv.com/category-with-products)
13:14:00	162614/162614	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:13:59%20GMT	https://asbreukagribv.com/category/vegetable-oils	./asbreukagribv-site/asbreukagribv.com/category/vegetable-oils.html	(from https://asbreukagribv.com/category-with-products)
13:14:01	170278/170278	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:00%20GMT	https://asbreukagribv.com/category/frozen-foods	./asbreukagribv-site/asbreukagribv.com/category/frozen-foods.html	(from https://asbreukagribv.com/category-with-products)
13:14:02	164485/164485	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:01%20GMT	https://asbreukagribv.com/category/fruits-and-vegetables	./asbreukagribv-site/asbreukagribv.com/category/fruits-and-vegetables.html	(from https://asbreukagribv.com/category-with-products)
13:14:03	174054/174054	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:02%20GMT	https://asbreukagribv.com/category/dairy-products	./asbreukagribv-site/asbreukagribv.com/category/dairy-products.html	(from https://asbreukagribv.com/category-with-products)
13:14:04	167868/167868	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:03%20GMT	https://asbreukagribv.com/product-details/beans	./asbreukagribv-site/asbreukagribv.com/product-details/beans.html	(from https://asbreukagribv.com/category-with-products)
13:14:06	170923/170923	---M--	200	added ('OK')	image/jpeg	etag:%2229bab-63b804a8-a6bf854ab7a56e14;;;%22	https://asbreukagribv.com/content/pictures/Fri_11_01_20_863b804a853cdb.jpeg	./asbreukagribv-site/asbreukagribv.com/content/pictures/Fri_11_01_20_863b804a853cdb.jpg	(from https://asbreukagribv.com/category-with-products)
13:14:06	163520/163520	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:05%20GMT	https://asbreukagribv.com/product-details/lentils	./asbreukagribv-site/asbreukagribv.com/product-details/lentils.html	(from https://asbreukagribv.com/category-with-products)
13:14:09	167493/167493	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:09%20GMT	https://asbreukagribv.com/product-details/peas	./asbreukagribv-site/asbreukagribv.com/product-details/peas.html	(from https://asbreukagribv.com/category-with-products)
13:14:10	134119/134119	---M--	200	added ('OK')	image/jpeg	etag:%2220be7-63b805cc-3d39d68a538b8e12;;;%22	https://asbreukagribv.com/content/pictures/Fri_11_01_12_863b805cc8d0a7.jpeg	./asbreukagribv-site/asbreukagribv.com/content/pictures/Fri_11_01_12_863b805cc8d0a7.jpg	(from https://asbreukagribv.com/category-with-products)
13:14:11	85914/85914	---M--	200	added ('OK')	image/jpeg	etag:%2214f9a-63b806f9-6a9ce6acaac40eae;;;%22	https://asbreukagribv.com/content/pictures/Fri_11_01_13_863b806f9ab7e8.jpeg	./asbreukagribv-site/asbreukagribv.com/content/pictures/Fri_11_01_13_863b806f9ab7e8.jpg	(from https://asbreukagribv.com/category-with-products)
13:14:11	166283/166283	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:10%20GMT	https://asbreukagribv.com/product-details/edible-seeds-nuts	./asbreukagribv-site/asbreukagribv.com/product-details/edible-seeds-nuts.html	(from https://asbreukagribv.com/category-with-products)
13:14:13	161196/161196	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:12%20GMT	https://asbreukagribv.com/product-details/sprouting-seeds	./asbreukagribv-site/asbreukagribv.com/product-details/sprouting-seeds.html	(from https://asbreukagribv.com/category-with-products)
13:14:13	131177/131177	---M--	200	added ('OK')	image/jpeg	etag:%2220069-63b807de-ba4f7fc5db44d1d1;;;%22	https://asbreukagribv.com/content/pictures/Fri_11_01_02_863b807de6df45.jpeg	./asbreukagribv-site/asbreukagribv.com/content/pictures/Fri_11_01_02_863b807de6df45.jpg	(from https://asbreukagribv.com/category-with-products)
13:14:15	96168/96168	---M--	200	added ('OK')	image/jpeg	etag:%22177a8-63b8084b-98b09d3f563b5909;;;%22	https://asbreukagribv.com/content/pictures/Fri_11_01_51_863b8084bcb3c6.jpeg	./asbreukagribv-site/asbreukagribv.com/content/pictures/Fri_11_01_51_863b8084bcb3c6.jpg	(from https://asbreukagribv.com/category-with-products)
13:14:15	163838/163838	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:14%20GMT	https://asbreukagribv.com/product-details/grains-rice	./asbreukagribv-site/asbreukagribv.com/product-details/grains-rice.html	(from https://asbreukagribv.com/category-with-products)
13:14:17	149076/149076	---M--	200	added ('OK')	image/jpeg	etag:%2224654-63b808c3-c14b0db1120bc9c9;;;%22	https://asbreukagribv.com/content/pictures/Fri_11_01_51_863b808c368d94.jpg	./asbreukagribv-site/asbreukagribv.com/content/pictures/Fri_11_01_51_863b808c368d94.jpg	(from https://asbreukagribv.com/category-with-products)
13:14:17	167547/167547	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:16%20GMT	https://asbreukagribv.com/product-details/bird-feed	./asbreukagribv-site/asbreukagribv.com/product-details/bird-feed.html	(from https://asbreukagribv.com/category-with-products)
13:14:18	147290/147290	---M--	200	added ('OK')	image/jpeg	etag:%2223f5a-63b80956-7d01cd62061b398e;;;%22	https://asbreukagribv.com/content/pictures/Fri_11_01_17_863b80955e0ff8.jpeg	./asbreukagribv-site/asbreukagribv.com/content/pictures/Fri_11_01_17_863b80955e0ff8.jpg	(from https://asbreukagribv.com/category-with-products)
13:14:19	161182/161182	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:18%20GMT	https://asbreukagribv.com/product-details/others-assorted-products	./asbreukagribv-site/asbreukagribv.com/product-details/others-assorted-products.html	(from https://asbreukagribv.com/category-with-products)
13:14:21	98549/98549	---M--	200	added ('OK')	image/jpeg	etag:%22180f5-63b809bc-bd56760481698007;;;%22	https://asbreukagribv.com/content/pictures/Fri_11_01_00_863b809bca544f.jpeg	./asbreukagribv-site/asbreukagribv.com/content/pictures/Fri_11_01_00_863b809bca544f.jpg	(from https://asbreukagribv.com/category-with-products)
13:14:21	160609/160609	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:20%20GMT	https://asbreukagribv.com/product-details/edible-oil	./asbreukagribv-site/asbreukagribv.com/product-details/edible-oil.html	(from https://asbreukagribv.com/category-with-products)
13:14:25	160248/160248	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:24%20GMT	https://asbreukagribv.com/product-details/frozen-meat	./asbreukagribv-site/asbreukagribv.com/product-details/frozen-meat.html	(from https://asbreukagribv.com/category-with-products)
13:14:28	160263/160263	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:27%20GMT	https://asbreukagribv.com/product-details/frozen-seafood	./asbreukagribv-site/asbreukagribv.com/product-details/frozen-seafood.html	(from https://asbreukagribv.com/category-with-products)
13:14:28	96698/96698	---M--	200	added ('OK')	image/jpeg	etag:%22179ba-63bc378c-9c304f75e79bc6a5;;;%22	https://asbreukagribv.com/content/pictures/Mon_15_01_32_863bc378cba902.jpeg	./asbreukagribv-site/asbreukagribv.com/content/pictures/Mon_15_01_32_863bc378cba902.jpg	(from https://asbreukagribv.com/category-with-products)
13:14:29	105292/105292	---M--	200	added ('OK')	image/jpeg	etag:%2219b4c-63be47a3-c139f257af442296;;;%22	https://asbreukagribv.com/content/pictures/Wed_05_01_43_863be47a33abd0.jpeg	./asbreukagribv-site/asbreukagribv.com/content/pictures/Wed_05_01_43_863be47a33abd0.jpg	(from https://asbreukagribv.com/category-with-products)
13:14:29	160281/160281	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:29%20GMT	https://asbreukagribv.com/product-details/frozen-potato-products	./asbreukagribv-site/asbreukagribv.com/product-details/frozen-potato-products.html	(from https://asbreukagribv.com/category-with-products)
13:14:30	113067/113067	---M--	200	added ('OK')	image/jpeg	etag:%221b9ab-63be4805-a516e5a87edc8a6a;;;%22	https://asbreukagribv.com/content/pictures/Wed_05_01_21_863be480532c58.jpeg	./asbreukagribv-site/asbreukagribv.com/content/pictures/Wed_05_01_21_863be480532c58.jpg	(from https://asbreukagribv.com/category-with-products)
13:14:31	76848/76848	---M--	200	added ('OK')	image/jpeg	etag:%2212c30-63be486c-c07bc61f575ed485;;;%22	https://asbreukagribv.com/content/pictures/Wed_05_01_04_863be486cc9e4e.jpeg	./asbreukagribv-site/asbreukagribv.com/content/pictures/Wed_05_01_04_863be486cc9e4e.jpg	(from https://asbreukagribv.com/category-with-products)
13:14:32	160266/160266	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:31%20GMT	https://asbreukagribv.com/product-details/frozen-vegetables	./asbreukagribv-site/asbreukagribv.com/product-details/frozen-vegetables.html	(from https://asbreukagribv.com/category-with-products)
13:14:34	126473/126473	---M--	200	added ('OK')	image/jpeg	etag:%221ee09-63be48c2-4ed6d891b350690d;;;%22	https://asbreukagribv.com/content/pictures/Wed_05_01_30_863be48c29be0e.jpeg	./asbreukagribv-site/asbreukagribv.com/content/pictures/Wed_05_01_30_863be48c29be0e.jpg	(from https://asbreukagribv.com/category-with-products)
13:14:34	160254/160254	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:33%20GMT	https://asbreukagribv.com/product-details/frozen-fruits	./asbreukagribv-site/asbreukagribv.com/product-details/frozen-fruits.html	(from https://asbreukagribv.com/category-with-products)
13:14:35	107787/107787	---M--	200	added ('OK')	image/jpeg	etag:%221a50b-63be4914-ab6514f83e5937de;;;%22	https://asbreukagribv.com/content/pictures/Wed_05_01_52_863be49146f604.jpeg	./asbreukagribv-site/asbreukagribv.com/content/pictures/Wed_05_01_52_863be49146f604.jpg	(from https://asbreukagribv.com/category-with-products)
13:14:40	160510/160510	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:35%20GMT	https://asbreukagribv.com/product-details/fresh-vegetables	./asbreukagribv-site/asbreukagribv.com/product-details/fresh-vegetables.html	(from https://asbreukagribv.com/category-with-products)
13:14:42	160437/160437	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:41%20GMT	https://asbreukagribv.com/product-details/fresh-fruits	./asbreukagribv-site/asbreukagribv.com/product-details/fresh-fruits.html	(from https://asbreukagribv.com/category-with-products)
13:14:44	127107/127107	---M--	200	added ('OK')	image/jpeg	etag:%221f083-63be4c64-be6d8f30b7e58f54;;;%22	https://asbreukagribv.com/content/pictures/Wed_05_01_00_863be4c64879df.jpeg	./asbreukagribv-site/asbreukagribv.com/content/pictures/Wed_05_01_00_863be4c64879df.jpg	(from https://asbreukagribv.com/category-with-products)
13:14:44	162300/162300	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:43%20GMT	https://asbreukagribv.com/product-details/dairy-products	./asbreukagribv-site/asbreukagribv.com/product-details/dairy-products.html	(from https://asbreukagribv.com/category-with-products)
13:14:44	74262/74262	---M--	200	added ('OK')	image/jpeg	etag:%2212216-63be9764-140f5b6b49df8a2d;;;%22	https://asbreukagribv.com/content/pictures/Wed_11_01_59_863be9763d10ae.jpeg	./asbreukagribv-site/asbreukagribv.com/content/pictures/Wed_11_01_59_863be9763d10ae.jpg	(from https://asbreukagribv.com/category-with-products)
13:14:46	153071/153071	---M--	200	added ('OK')	image/jpeg	etag:%22255ef-63be4bc1-b6d6a3de3a6af885;;;%22	https://asbreukagribv.com/content/pictures/Wed_05_01_17_863be4bc1aeaec.jpeg	./asbreukagribv-site/asbreukagribv.com/content/pictures/Wed_05_01_17_863be4bc1aeaec.jpg	(from https://asbreukagribv.com/category-with-products)
13:14:46	160272/160272	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:45%20GMT	https://asbreukagribv.com/product-details/skimmed-milk-powder	./asbreukagribv-site/asbreukagribv.com/product-details/skimmed-milk-powder.html	(from https://asbreukagribv.com/category-with-products)
13:14:47	31611/31611	---M--	200	added ('OK')	image/jpeg	etag:%227b7b-63bfa241-8548dee00d3c1bb3;;;%22	https://asbreukagribv.com/content/pictures/Thu_06_01_37_863bfa241ecea5.jpeg	./asbreukagribv-site/asbreukagribv.com/content/pictures/Thu_06_01_37_863bfa241ecea5.jpg	(from https://asbreukagribv.com/category-with-products)
13:14:49	160251/160251	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:47%20GMT	https://asbreukagribv.com/product-details/whey-protein	./asbreukagribv-site/asbreukagribv.com/product-details/whey-protein.html	(from https://asbreukagribv.com/category-with-products)
13:14:51	52999/52999	---M--	200	added ('OK')	image/jpeg	etag:%22cf07-63bfa28d-2a96aded2e198cab;;;%22	https://asbreukagribv.com/content/pictures/Thu_06_01_53_863bfa28d6e364.jpeg	./asbreukagribv-site/asbreukagribv.com/content/pictures/Thu_06_01_53_863bfa28d6e364.jpg	(from https://asbreukagribv.com/category-with-products)
13:14:51	160251/160251	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:50%20GMT	https://asbreukagribv.com/product-details/organic-milk	./asbreukagribv-site/asbreukagribv.com/product-details/organic-milk.html	(from https://asbreukagribv.com/category-with-products)
13:14:52	160251/160251	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:52%20GMT	https://asbreukagribv.com/product-details/coconut-milk	./asbreukagribv-site/asbreukagribv.com/product-details/coconut-milk.html	(from https://asbreukagribv.com/category-with-products)
13:14:53	96736/96736	---M--	200	added ('OK')	image/jpeg	etag:%22179e0-63bfa2e9-379554889fbbd61f;;;%22	https://asbreukagribv.com/content/pictures/Thu_06_01_25_863bfa2e97635b.jpeg	./asbreukagribv-site/asbreukagribv.com/content/pictures/Thu_06_01_25_863bfa2e97635b.jpg	(from https://asbreukagribv.com/category-with-products)
13:14:53	52784/52784	---M--	200	added ('OK')	image/jpeg	etag:%22ce30-63bfa35e-adffff3d4f1d20b2;;;%22	https://asbreukagribv.com/content/pictures/Thu_06_01_22_863bfa35e3d6e9.jpeg	./asbreukagribv-site/asbreukagribv.com/content/pictures/Thu_06_01_22_863bfa35e3d6e9.jpg	(from https://asbreukagribv.com/category-with-products)
13:14:54	160272/160272	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:53%20GMT	https://asbreukagribv.com/product-details/infant-baby-formula	./asbreukagribv-site/asbreukagribv.com/product-details/infant-baby-formula.html	(from https://asbreukagribv.com/category-with-products)
13:14:56	160233/160233	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20May%202025%2006:14:55%20GMT	https://asbreukagribv.com/product-details/cheese	./asbreukagribv-site/asbreukagribv.com/product-details/cheese.html	(from https://asbreukagribv.com/category-with-products)
13:14:57	46678/46678	---M--	200	added ('OK')	image/jpeg	etag:%22b656-63bfa3f0-41ecbb849ddf1326;;;%22	https://asbreukagribv.com/content/pictures/Thu_06_01_48_863bfa3f006c03.jpeg	./asbreukagribv-site/asbreukagribv.com/content/pictures/Thu_06_01_48_863bfa3f006c03.jpg	(from https://asbreukagribv.com/category-with-products)
13:14:57	25909/25909	---M--	200	added ('OK')	image/png	etag:%226535-6326e346-fab45e509d9a0691;;;%22	https://asbreukagribv.com/about.png	./asbreukagribv-site/asbreukagribv.com/about.png	(from https://asbreukagribv.com/about-us)
13:14:59	61335/61335	---M--	200	added ('OK')	image/png	etag:%22ef97-6326e4f7-7a857c1cb30cf7ca;;;%22	https://asbreukagribv.com/vision.png	./asbreukagribv-site/asbreukagribv.com/vision.png	(from https://asbreukagribv.com/about-us)
13:14:59	4174/4174	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2007%20May%202025%2006:14:59%20GMT	https://asbreukagribv.com/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	./asbreukagribv-site/asbreukagribv.com/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	(from https://asbreukagribv.com/about-us)
13:14:59	93549/93549	---M--	200	added ('OK')	image/jpeg	etag:%2216d6d-63bfa3a2-984cf29774b6b9c4;;;%22	https://asbreukagribv.com/content/pictures/Thu_06_01_30_863bfa3a29c27d.jpeg	./asbreukagribv-site/asbreukagribv.com/content/pictures/Thu_06_01_30_863bfa3a29c27d.jpg	(from https://asbreukagribv.com/category-with-products)
13:15:01	4174/4174	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2007%20May%202025%2006:15:01%20GMT	https://asbreukagribv.com/category/feed/index.rss	./asbreukagribv-site/asbreukagribv.com/category/feed/index.rss	(from https://asbreukagribv.com/category/grains-rice)
13:15:02	4174/4174	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2007%20May%202025%2006:15:02%20GMT	https://asbreukagribv.com/category/comments/feed/index.rss	./asbreukagribv-site/asbreukagribv.com/category/comments/feed/index.rss	(from https://asbreukagribv.com/category/grains-rice)
13:15:03	4174/4174	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2007%20May%202025%2006:15:03%20GMT	https://asbreukagribv.com/category/wp-json/index.json	./asbreukagribv-site/asbreukagribv.com/category/wp-json/index.json	(from https://asbreukagribv.com/category/grains-rice)
13:15:04	4174/4174	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2007%20May%202025%2006:15:04%20GMT	https://asbreukagribv.com/category/wp-json/wp/v2/pages/1724.json	./asbreukagribv-site/asbreukagribv.com/category/wp-json/wp/v2/pages/1724.json	(from https://asbreukagribv.com/category/grains-rice)
13:15:05	4159/4159	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2007%20May%202025%2006:15:05%20GMT	https://asbreukagribv.com/category/xmlrpc.php%ef%b9%96rsd.xml	./asbreukagribv-site/asbreukagribv.com/category/xmlrpc.php%ef%b9%96rsd.xml	(from https://asbreukagribv.com/category/grains-rice)
13:15:06	4174/4174	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2007%20May%202025%2006:15:06%20GMT	https://asbreukagribv.com/category/wp-json/oembed/1.0/embed%ef%b9%96url=https%ef%b9%95%ea%a4%b7%ea%a4%b7asbreukagribv.com%ea%a4%b7.json	./asbreukagribv-site/asbreukagribv.com/category/wp-json/oembed/1.0/embed%ef%b9%96url=https%ef%b9%95%ea%a4%b7%ea%a4%b7asbreukagribv.com%ea%a4%b7.json	(from https://asbreukagribv.com/category/grains-rice)
13:15:07	4174/4174	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2007%20May%202025%2006:15:07%20GMT	https://asbreukagribv.com/category/wp-json/oembed/1.0/embed%ef%b9%96url=https%ef%b9%95%ea%a4%b7%ea%a4%b7asbreukagribv.com%ea%a4%b7&format=xml.xml	./asbreukagribv-site/asbreukagribv.com/category/wp-json/oembed/1.0/embed%ef%b9%96url=https%ef%b9%95%ea%a4%b7%ea%a4%b7asbreukagribv.com%ea%a4%b7&format=xml.xml	(from https://asbreukagribv.com/category/grains-rice)
13:15:10	4174/4174	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2007%20May%202025%2006:15:08%20GMT	https://asbreukagribv.com/product-details/feed/index.rss	./asbreukagribv-site/asbreukagribv.com/product-details/feed/index.rss	(from https://asbreukagribv.com/product-details/beans)
13:15:11	4174/4174	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2007%20May%202025%2006:15:11%20GMT	https://asbreukagribv.com/product-details/comments/feed/index.rss	./asbreukagribv-site/asbreukagribv.com/product-details/comments/feed/index.rss	(from https://asbreukagribv.com/product-details/beans)
13:15:12	4174/4174	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2007%20May%202025%2006:15:11%20GMT	https://asbreukagribv.com/product-details/wp-json/index.json	./asbreukagribv-site/asbreukagribv.com/product-details/wp-json/index.json	(from https://asbreukagribv.com/product-details/beans)
13:15:13	4174/4174	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2007%20May%202025%2006:15:12%20GMT	https://asbreukagribv.com/product-details/wp-json/wp/v2/pages/1724.json	./asbreukagribv-site/asbreukagribv.com/product-details/wp-json/wp/v2/pages/1724.json	(from https://asbreukagribv.com/product-details/beans)
13:15:14	4159/4159	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2007%20May%202025%2006:15:13%20GMT	https://asbreukagribv.com/product-details/xmlrpc.php%ef%b9%96rsd.xml	./asbreukagribv-site/asbreukagribv.com/product-details/xmlrpc.php%ef%b9%96rsd.xml	(from https://asbreukagribv.com/product-details/beans)
13:15:14	4174/4174	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2007%20May%202025%2006:15:14%20GMT	https://asbreukagribv.com/product-details/wp-json/oembed/1.0/embed%ef%b9%96url=https%ef%b9%95%ea%a4%b7%ea%a4%b7asbreukagribv.com%ea%a4%b7.json	./asbreukagribv-site/asbreukagribv.com/product-details/wp-json/oembed/1.0/embed%ef%b9%96url=https%ef%b9%95%ea%a4%b7%ea%a4%b7asbreukagribv.com%ea%a4%b7.json	(from https://asbreukagribv.com/product-details/beans)
13:15:16	4174/4174	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2007%20May%202025%2006:15:15%20GMT	https://asbreukagribv.com/product-details/wp-json/oembed/1.0/embed%ef%b9%96url=https%ef%b9%95%ea%a4%b7%ea%a4%b7asbreukagribv.com%ea%a4%b7&format=xml.xml	./asbreukagribv-site/asbreukagribv.com/product-details/wp-json/oembed/1.0/embed%ef%b9%96url=https%ef%b9%95%ea%a4%b7%ea%a4%b7asbreukagribv.com%ea%a4%b7&format=xml.xml	(from https://asbreukagribv.com/product-details/beans)
13:15:29	1092738/1092738	---M--	200	added ('OK')	image/jpeg	etag:%2210ac82-6326e6fe-4294b79e5f51e1b6;;;%22	https://asbreukagribv.com/quality.jpeg	./asbreukagribv-site/asbreukagribv.com/quality.jpg	(from https://asbreukagribv.com/quality)
